title,artist.hotttnesss,artist.id,artist.name,duration,familiarity,latitude,longitude,loudness,release.id,release.name,similar,song.hotttnesss,song.id,tempo,terms,year
Comfortable,0.788137758,ARZENOX1187B98A645,John Mayer,301.13914,0.837947909,37.15735675,-63.93335787,-13.651,291300,Inside Wants Out,ARQXC7V1187FB4DA9E,,SOOERNA12A8C136691,167.489,rock,0
St. Patrick's Day,0.787679355,ARZENOX1187B98A645,John Mayer,321.09669,0.837947909,37.15735675,-63.93335787,-7.04,483633,Room For Squares,ARQXC7V1187FB4DA9E,0.769132177,SOECLAD12AAF3B120A,126.711,rock,0
Mine Again,0.787005469,ARKSZW81187B9B695D,Mariah Carey,241.65832,0.846455128,37.15735675,-63.93335787,-9.635,9859,The Emancipation of Mimi,ARKWI7M1187B9B7713,,SOAIURX12A67020F3B,131.761,dance pop,2005
Clown,0.787005469,ARKSZW81187B9B695D,Mariah Carey,196.93669,0.934935267,40.71455,-74.00712,-10.187,8456,Charmbracelet,ARKWI7M1187B9B7713,0.564258739,SOZTULX12A6701E7EF,120.083,dance pop,2002
Someday,0.787005469,ARKSZW81187B9B695D,Mariah Carey,236.5122,0.934935267,40.71455,-74.00712,-9.308,521308,Mariah Carey Mtv Unplugged Ep,ARKWI7M1187B9B7713,,SOXQZOE12A8C137367,111.755,dance pop,1990
Honey,0.787005469,ARKSZW81187B9B695D,Mariah Carey,301.19138,0.934935267,40.71455,-74.00712,-7.488,289807,Greatest Hits,ARKWI7M1187B9B7713,0.679077296,SOYTUNS12A8C134C16,95.929,dance pop,1997
Anytime You Need A Friend,0.787005469,ARKSZW81187B9B695D,Mariah Carey,652.40771,0.934935267,40.71455,-74.00712,-7.863,290264,The Remixes,ARKWI7M1187B9B7713,,SOOSBQP12A8C1353B6,121.884,dance pop,1993
Outside,0.787005469,ARKSZW81187B9B695D,Mariah Carey,286.30159,0.934935267,40.71455,-74.00712,-8.204,411594,BUTTERFLY,ARKWI7M1187B9B7713,0.573019828,SOZBKLM12A58A78692,109.253,dance pop,1997
Touch My Body,0.787005469,ARKSZW81187B9B695D,Mariah Carey,273.52771,0.934935267,40.71455,-74.00712,-5.558,265319,Bye Bye,ARKWI7M1187B9B7713,,SONOBCB12A8C1397B9,129.991,dance pop,2008
Honey,0.787005469,ARKSZW81187B9B695D,Mariah Carey Featuring Da Brat & JD,314.122,0.934935267,40.71455,-74.00712,-10.728,290264,The Remixes,ARKWI7M1187B9B7713,,SOLHEQX12A8C135403,95.138,dance pop,1997
Change Clothes,0.781412342,ARLGIX31187B9AE9A0,Jay-Z,259.05587,0.860033248,37.15735675,-63.93335787,-4.73,565125,R&B Love Collection Summer 2009,ARTJHE61187FB3696E,,SOVCBOE12AB0183962,104.123,gangster rap,2003
Hit The Lights,0.78033412,ART5MUE1187B98C961,Metallica,252.3424,0.852136187,37.15735675,-63.93335787,-3.028,311757,Some Kind Of Monster,ARKTKEI1241B9CAD54,0.801014142,SOGAUIQ12A6D4F8262,167.486,speed metal,1982
The End Of The Line,0.78033412,ART5MUE1187B98C961,Metallica,472.45016,0.852136187,37.15735675,-63.93335787,-3.258,411463,Broken_ Beat & Scarred,ARKTKEI1241B9CAD54,,SOFCNRE12AB01864E3,111.504,speed metal,2008
Follow You Home (Album Version),0.779968005,ARPAAHK1187B9ABB00,Nickelback,260.33587,0.847451713,49.26044,-123.11403,-3.693,112186,All The Right Reasons,ARW1MUW1187FB4D5A1,0.41910578,SOFYSKU12A8C13A72B,140.027,alternative metal,2005
We Will Rock You,0.779968005,ARPAAHK1187B9ABB00,Nickelback,119.7971,0.847451713,49.26044,-123.11403,-5.535,267820,Photograph [Commercial Single],ARW1MUW1187FB4D5A1,0.627608603,SOTYSQF12A8C13E0AA,161.909,alternative metal,2005
Savin' Me,0.779968005,ARPAAHK1187B9ABB00,Nickelback,217.62567,0.847451713,49.26044,-123.11403,-4.278,570867,NOW (That's What I Call Music) 22,ARW1MUW1187FB4D5A1,0.836455306,SOTRDVJ12A8C13975E,164.025,alternative metal,2005
If Today Was Your Last Day (Album Version),0.779968005,ARPAAHK1187B9ABB00,Nickelback,248.05832,0.847451713,49.26044,-123.11403,-4.157,335617,Dark Horse,ARW1MUW1187FB4D5A1,0.984346739,SOWFUUS12AB01800E7,89.958,alternative metal,2008
Saturday Night's Alright (For Fighting),0.779968005,ARPAAHK1187B9ABB00,Nickelback featuring Kid Rock,223.99955,0.847451713,49.26044,-123.11403,-3.709,290248,Charlie's Angels: Full Throttle (Music From The Motion Picture),ARW1MUW1187FB4D5A1,0.683647342,SOFOAIA12A8C136186,156.005,alternative metal,2003
Pushing Me Away (Album Version),0.779118679,ARQUMH41187B9AF699,Linkin Park,190.30159,0.887386081,34.05349,-118.24532,-4.78,43318,Hybrid Theory,AR5H4CJ1187B9AE949,,SOYSVCJ12A6D4F91D2,103.129,rap metal,2000
Heartburn,0.778673579,AR52EZT1187B9900BF,Alicia Keys,183.43138,0.933916106,40.8079,-73.9454,-9.74,505788,Unplugged,AR5DC8S1187B9958BE,0.684472942,SOTTYPP12AB017AC2D,105.775,neo soul,2003
If I Ain't Got You,0.778673579,AR52EZT1187B9900BF,Alicia Keys,231.18322,0.933916106,40.8079,-73.9454,-8.414,735352,Essential-Soul Love,AR5DC8S1187B9958BE,,SONTFNG12A8C13FF69,118.273,neo soul,2003
Wait Til You See My Smile,0.778673579,AR52EZT1187B9900BF,Alicia Keys,240.22159,0.933916106,40.8079,-73.9454,-9.736,662632,The Element Of Freedom,AR5DC8S1187B9958BE,0.909277347,SOKOTBW12AB018CE2D,119.959,neo soul,2009
Karma,0.778673579,AR52EZT1187B9900BF,Alicia Keys,255.99955,0.933916106,40.8079,-73.9454,-6.155,296589,The Diary Of Alicia Keys,AR5DC8S1187B9958BE,0.723348602,SODHTCY12A58A7F125,113.485,neo soul,2003
The Distance,0.776303264,ARDVZTE1187FB5A0A1,Bon Jovi,345.96526,0.839297678,37.15735675,-63.93335787,-5.125,814905,Bounce - Special Edition,ARM7EDF1187B9B3FA1,,SOESGZE12AB018994E,89.008,rock,2002
Once,0.776303264,ARDVZTE1187FB5A0A1,Harry Connick_ Jr.,364.64281,0.839297678,37.15735675,-63.93335787,-17.67,281448,To See You,ARM7EDF1187B9B3FA1,0.392008772,SOBHHUS12A58A78589,60.882,rock,0
Don't Let Go,0.776167742,AR633SY1187B9AC3B9,Weezer,180.97587,0.830884642,37.15735675,-63.93335787,-3.637,15588,The Green Album,ARN5NHX1187FB4F755,0.784712266,SOHSGTX12A67020685,142.68,pop rock,2001
I Don't Want To Let You Go,0.776167742,AR633SY1187B9AC3B9,Weezer,228.44036,0.830884642,37.15735675,-63.93335787,-10.571,623488,Raditude,ARN5NHX1187FB4F755,0.75626739,SOIOAIN12A58A7A9A5,122.852,pop rock,2009
Dope Nose,0.776167742,AR633SY1187B9AC3B9,Weezer,137.37751,0.831197177,37.15735675,-63.93335787,-5.477,143091,Maladroit,ARN5NHX1187FB4F755,0.81722756,SOHJIWJ12AB0184EF9,127.407,pop rock,2002
Mykel And Carli,0.776167742,AR633SY1187B9AC3B9,Weezer,172.14649,0.831197177,37.15735675,-63.93335787,-6.088,676528,Weezer (Rarities Edition),ARN5NHX1187FB4F755,0.715792637,SOBNCYQ12AB01876B5,104.115,pop rock,2004
Time Is On My Side,0.776037656,ARFCUN31187B9AD578,The Rolling Stones,172.72118,0.814829656,51.50632,-0.12714,-7.343,350902,12 x 5,ARSAIUN1187FB398D3,,SODLKUO12A8C13CA35,107.455,blues,1964
Around And Around,0.776037656,ARFCUN31187B9AD578,The Rolling Stones,183.17016,0.814829656,51.50632,-0.12714,-11.553,350902,12 x 5,ARSAIUN1187FB398D3,0.633254322,SOGRKPG12A58A7ADF7,185.333,blues,1964
Rocks Off,0.776037656,ARFCUN31187B9AD578,The Rolling Stones,272.43057,0.814829656,51.50632,-0.12714,-8.242,312153,Exile On Main St,ARSAIUN1187FB398D3,0.735168669,SOJDHGS12A6310D85E,141.808,blues,1972
Start Me Up,0.776037656,ARFCUN31187B9AD578,The Rolling Stones,242.20689,0.814829656,51.50632,-0.12714,-3.237,629288,Live Licks,ARSAIUN1187FB398D3,,SOJAVUK12AB017EC7E,130.372,blues,1981
These Words,0.769674279,ARBAW9R1187B98FB6B,Natasha Bedingfield,377.25995,0.900967634,51.50632,-0.12714,-7.331,575356,These Words (I Love You_ I Love You),ARAOYXM1187FB524F6,,SORTSWB12A58A7DCA3,97.325,teen pop,2004
Love Like This,0.769674279,ARBAW9R1187B98FB6B,Natasha Bedingfield,341.41995,0.900967634,51.50632,-0.12714,-8.652,382973,Love Like This,ARAOYXM1187FB524F6,,SOWZGGJ12AAF3B583F,162.329,teen pop,2008
HISTORY,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,249.99138,0.86652032,37.15735675,-63.93335787,-2.617,316040,King Of Pop,ARG5N201187FB570F1,,SOGRKKB12A8C14595A,128.702,motown,1995
Tabloid Junkie,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,272.71791,0.86652032,37.15735675,-63.93335787,-6.779,280410,HIStory - PAST_ PRESENT AND FUTURE - Book I,ARG5N201187FB570F1,,SOYIUPV12AF72AC56B,111.132,motown,1995
Just A Little Bit Of You,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,192.57424,0.866519754,37.15735675,-63.93335787,-7.98,76202,Soulsation! The 25th Anniversary Collection,ARG5N201187FB570F1,,SOHMIIR12A6D223C84,110.28,motown,1975
Dirty Diana,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,281.73016,0.86652032,37.15735675,-63.93335787,-4.843,312343,Michael Jackson: The Ultimate Collection,ARG5N201187FB570F1,,SOXOMUO12AF72AA7D1,131.319,motown,1987
We're Almost There,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,222.37995,0.86652032,37.15735675,-63.93335787,-9.631,296020,The Real Thing: The Jackson 5,ARG5N201187FB570F1,,SOQGFVA12A8C13AE87,187.427,motown,1975
Morning Glow,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,217.96526,0.86652032,37.15735675,-63.93335787,-8.486,414918,Gold,ARG5N201187FB570F1,,SOLXSAG12AB01874BD,100.648,motown,1973
Ain't No Sunshine,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,251.66322,0.866519754,37.15735675,-63.93335787,-11.881,50798,Love Songs,ARG5N201187FB570F1,,SOBFLPE12A6D4F8687,152.448,motown,1972
I Wanna Be Where You Are,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,182.7522,0.86652032,37.15735675,-63.93335787,-8.962,562561,Hello World - The Motown Solo Collection,ARG5N201187FB570F1,,SOQUAIH12AB0181406,207.544,motown,1972
Heaven Can Wait,0.766545451,ARXPPEY1187FB51DF4,Michael Jackson,289.38404,0.86652032,37.15735675,-63.93335787,-3.573,289547,Invincible,ARG5N201187FB570F1,0.639791573,SOGHXZH12A8C1388B9,117.362,motown,2001
House Of Wolves (Album Version),0.766076164,ARKR75V1187FB3D4D5,My Chemical Romance,184.00608,0.864867842,37.15735675,-63.93335787,-2.895,45717,The Black Parade,ARL6FF81187FB5A916,0.43483809,SOLEETW12A6D4FB2FE,127.15,emo,2006
Interlude (Album Version),0.766076164,ARKR75V1187FB3D4D5,My Chemical Romance,57.18159,0.864867842,37.15735675,-63.93335787,-22.42,2005,Three Cheers For Sweet Revenge,ARL6FF81187FB5A916,0.833658152,SOMTYLD12AF72A6883,132.474,emo,2004
You Know What They Do To Guys Like Us In Prison (Album Version),0.766076164,ARKR75V1187FB3D4D5,My Chemical Romance,173.73995,0.864867842,37.15735675,-63.93335787,-4.192,2005,Three Cheers For Sweet Revenge,ARL6FF81187FB5A916,0.327736683,SOQSNYP12A8AE47348,93,emo,2004
The End. [Live In Mexico],0.766076164,ARKR75V1187FB3D4D5,My Chemical Romance,154.30485,0.864867842,37.15735675,-63.93335787,-9.097,271590,The Black Parade Is Dead!,ARL6FF81187FB5A916,0.468997788,SOIVRCS12A6D4FDA2C,92.645,emo,2008
Coyotes (Album Version),0.755334784,ARML3X41187FB35F2E,Jason Mraz,218.22649,0.842972108,37.15735675,-63.93335787,-8.485,241960,We Sing.  We Dance.  We Steal Things.,ARFONB81187B994D01,0.356201916,SOXPJDT12A8C131F4D,133.3,alternative rock,0
Mai [Live],0.755149913,ARGVJPK1187B9909EA,Josh Groban,282.85342,0.765357013,37.15735675,-63.93335787,-7.341,228741,Awake Live,ARV481W1187FB38CD9,0.520526511,SOPMFLZ12A6D4F9D3A,125.958,pop rock,2008
Mi Morena (Revised Live Version),0.755149913,ARGVJPK1187B9909EA,Josh Groban,286.27546,0.765357013,37.15735675,-63.93335787,-10.439,138173,Live At The Greek,ARV481W1187FB38CD9,0.694372457,SORJGIG12A8AE46ABB,142.98,pop rock,2004
February Song [Live],0.755149913,ARGVJPK1187B9909EA,Josh Groban,311.14404,0.765357013,37.15735675,-63.93335787,-9.55,228741,Awake Live,ARV481W1187FB38CD9,0.439202489,SOULIKU12A58A78CE2,140,pop rock,2008
Believe (Album Version),0.755149913,ARGVJPK1187B9909EA,Josh Groban,258.40281,0.441799756,37.15735675,-63.93335787,-8.647,52787,The Polar Express - Original Motion Picture Soundtrack,ARV481W1187FB38CD9,0.270775999,SOKMZQL12A58A76B19,83.195,pop rock,0
Lullaby [With Ladysmith Black Mambazo] (Album Version),0.755149913,ARGVJPK1187B9909EA,Josh Groban,152.0322,0.765357013,37.15735675,-63.93335787,-15.95,79578,Awake,ARV481W1187FB38CD9,0.540786009,SOIUUCE12A6D4F7E2B,91.087,pop rock,2006
Dicen Por Ahi,0.75292789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,229.0673,0.82735726,37.15735675,-63.93335787,-6.947,25202,Cosas Del Amor,AR2FSX31187B98E3EF,0.469873001,SOAPZIG12A6D4F7920,101.43,dance pop,1998
Can You Hear Me,0.75292789,ARDCFNZ1187FB3DDB0,Enrique Iglesias,234.81424,0.82735726,37.15735675,-63.93335787,-4.704,350598,Can You Hear Me,AR2FSX31187B98E3EF,,SOPUPYW12A8C13DEC9,119.969,dance pop,2008
Missing (Live in Europe),0.752794435,ARVXU2X1187B9AE6D8,Evanescence,255.13751,0.920959645,37.15735675,-63.93335787,-8.061,588222,Anywhere But Home (Live),ARRHD2X1187B9B389E,0.732895806,SOLLOSO12AB0184A7A,87.522,alternative metal,0
Bedroom Acoustics,0.750426551,ARR3ONV1187B9A2F59,Muse,156.96934,0.929030287,54.31407,-2.23001,-20.816,521383,Plug In Baby,ARH6W4X1187B99274F,0.652835695,SOMMSMW12A8C13FCCC,127.547,art rock,0
Stockholm Syndrome,0.750426551,ARR3ONV1187B9A2F59,Muse,296.95955,0.929030287,54.31407,-2.23001,-4.854,306065,Absolution,ARH6W4X1187B99274F,0.776350976,SORJVDO12AF72A1970,128.134,art rock,0
Exogenesis: Symphony Part 1 [Overture],0.750426551,ARR3ONV1187B9A2F59,Muse,258.42893,0.929030287,54.31407,-2.23001,-8.895,580801,The Resistance,ARH6W4X1187B99274F,0.931346488,SOBVAPJ12AB018739D,121.071,art rock,0
Supermassive Black Hole (Album Version),0.750426551,ARR3ONV1187B9A2F59,Muse,209.34485,0.929030287,54.31407,-2.23001,-3.313,36469,Supermassive Black Hole,ARH6W4X1187B99274F,0.760347781,SOIZLKI12A6D4F7B61,120.01,art rock,0
The Small Print,0.750426551,ARR3ONV1187B9A2F59,Muse,209.00526,0.929030287,54.31407,-2.23001,-3.589,1112,Absolution,ARH6W4X1187B99274F,0.750583067,SOXFSTR12A8AE463B0,161.631,art rock,0
Falling Down [Live Acoustic],0.750426551,ARR3ONV1187B9A2F59,Muse,312.05832,0.929030287,54.31407,-2.23001,-13.016,521416,Unintended,ARH6W4X1187B99274F,0.539539783,SOAERUU12A8C13F302,103.995,art rock,0
Kite Live from Sydney,0.750311503,ARUJ5A41187FB3F5F1,U2,485.19791,0.843526543,37.15735675,-63.93335787,-7.614,53563,Window In The Skies,AR6LZB61187B9AF431,,SOZWHVZ12A6D4F90E7,134.083,dance rock,2007
New York,0.750311503,ARUJ5A41187FB3F5F1,U2,343.27465,0.843526543,37.15735675,-63.93335787,-7.165,225,Electrical Storm,AR6LZB61187B9AF431,,SOAATRN12A6310E897,125.088,dance rock,2000
Vertigo,0.750311503,ARUJ5A41187FB3F5F1,U2,451.44771,0.843526543,37.15735675,-63.93335787,-4.833,8539,Sometimes You Can't Make It On Your Own,AR6LZB61187B9AF431,,SOSGXII12A67020363,130.013,dance rock,2004
40,0.750311503,ARUJ5A41187FB3F5F1,U2,406.85669,0.843526543,37.15735675,-63.93335787,-8.539,289719,Live From Paris,AR6LZB61187B9AF431,,SOIKNYT12A8C134A20,146.826,dance rock,1992
Si Juras Regresar,0.749062406,ARDCFNZ1187FB3DDB0,Enrique Iglesias,263.81016,0.82735726,37.15735675,-63.93335787,-7.06,226330,Enrique Iglesias,AR2FSX31187B98E3EF,0.468181071,SOWHBYK12A6D4F7925,141.22,dance pop,1995
Who Did You Think I Was,0.740373516,ARZENOX1187B98A645,John Mayer,263.36608,0.837947909,37.15735675,-63.93335787,-6.578,341262,Where The Light Is: John Mayer Live In Los Angeles,ARQXC7V1187FB4DA9E,0.713492371,SOKJITL12AB017E7FF,193.14,rock,0
Sannyasin,0.740373516,ARZENOX1187B98A645,John Mayer,38.3473,0.837947909,37.15735675,-63.93335787,-16.739,733646,Dhammapada,ARQXC7V1187FB4DA9E,,SOKHEQY12AC468B3F9,121.915,rock,1976
Pero Me Acuerdo De TA,0.737884133,AR0S7TA1187FB4D024,Christina Aguilera,266.73587,0.831240277,37.15735675,-63.93335787,-7.834,299146,Mi Reflejo,AR03BDP1187FB5B324,0.622435137,SOBCKIM12A8C13936C,117.984,dance pop,2000
Angie (1993 Digital Remaster),0.735765693,ARFCUN31187B9AD578,The Rolling Stones,271.49016,0.814829656,51.50632,-0.12714,-10.358,42595,Jump Back - The Best Of The Rolling Stones_ '71-'93,ARSAIUN1187FB398D3,0.83449262,SONQBUB12A6D4F8ED0,139.333,blues,0
Fortune Teller,0.735765693,ARFCUN31187B9AD578,The Rolling Stones,116.92363,0.814829656,51.50632,-0.12714,-6.999,347282,Got Live if you want it!,ARSAIUN1187FB398D3,,SOIJYGX12AB0185610,173.845,blues,1963
Think,0.735765693,ARFCUN31187B9AD578,The Rolling Stones,189.67465,0.814829656,51.50632,-0.12714,-12.67,350409,Aftermath (UK Version),ARSAIUN1187FB398D3,0.664228033,SONLOKJ12AB0187617,132.903,blues,1966
Stop Breaking Down (1994 Digital Remaster),0.735765693,ARFCUN31187B9AD578,The Rolling Stones,274.18077,0.814829656,51.50632,-0.12714,-8.899,884,Exile On Main St,ARSAIUN1187FB398D3,,SOFKEIK12A6310D86A,104.503,blues,0
I Got Stripes (Live),0.735208878,ARH861H1187B9B799E,Johnny Cash,112.95302,0.817256293,37.15735675,-63.93335787,-7.087,785786,The Legend,ARZ7MPB1187B98CA77,0.326478238,SOHHGUG12A6D4F4E77,118.041,honky tonk,2006
You Tell Me,0.735208878,ARH861H1187B9B799E,Johnny Cash,80.03873,0.817256939,37.15735675,-63.93335787,-13.136,623039,The Original Johnny Cash Volume 1,ARZ7MPB1187B98CA77,,SODREXM12AB017C1E8,196.303,honky tonk,1959
Lonesome To The Bone,0.735208878,ARH861H1187B9B799E,Johnny Cash,162.29832,0.817256939,37.15735675,-63.93335787,-10.06,281825,Wanted Man: The Johnny Cash Collection,ARZ7MPB1187B98CA77,0.578755678,SOIQENV12A8C133A29,170.995,honky tonk,1974
One More Ride (Digitally Remastered),0.735208878,ARH861H1187B9B799E,Johnny Cash,120.99873,0.817256939,37.15735675,-63.93335787,-12.308,703451,Mi Collection - Volume 2,ARZ7MPB1187B98CA77,,SOENOQK12AB01864B9,110.43,honky tonk,0
A Boy Named Sue,0.735208878,ARH861H1187B9B799E,Johnny Cash,216.81587,0.817256939,37.15735675,-63.93335787,-6.021,279707,The Best Of The Johnny Cash TV Show,ARZ7MPB1187B98CA77,,SOFELMB12A8AE48525,115.62,honky tonk,1969
Hank & Joe and Me,0.735208878,ARH861H1187B9B799E,Johnny Cash,127.99955,0.817256939,37.15735675,-63.93335787,-21.916,623023,Austin Prison,ARZ7MPB1187B98CA77,,SOINVOE12AB0183171,154.619,honky tonk,0
Metal Militia,0.726174387,ART5MUE1187B98C961,Metallica,311.19628,0.864143219,37.15735675,-63.93335787,-9.507,506495,Kill 'Em All,ARKTKEI1241B9CAD54,,SOWEVZH12CF54662C8,88.73,speed metal,1982
Walk Away,0.725746082,AR0S7TA1187FB4D024,Christina Aguilera,347.84608,0.831240277,37.15735675,-63.93335787,-6.774,279403,Christina Aguilera/Stripped,AR03BDP1187FB5B324,0.680334935,SOSJQKV12A8AE46270,152.214,dance pop,2002
Genio Atrapado,0.725746082,AR0S7TA1187FB4D024,Christina Aguilera,278.04689,0.831240277,37.15735675,-63.93335787,-3.676,279403,Christina Aguilera/Stripped,AR03BDP1187FB5B324,,SOYMMRW12A8AE4625D,84.655,dance pop,2000
Beautiful,0.725746082,AR0S7TA1187FB4D024,Christina Aguilera,236.95628,0.831240277,37.15735675,-63.93335787,-3.924,308591,Dance Vault Remixes - Beautiful,AR03BDP1187FB5B324,,SOSXJSF12A8C13DD2D,139.99,dance pop,2002
Cruz,0.725746082,AR0S7TA1187FB4D024,Christina Aguilera,229.53751,0.831240277,37.15735675,-63.93335787,-5.426,279403,Christina Aguilera/Stripped,AR03BDP1187FB5B324,0.661648182,SOFJOVY12A8AE45ABB,139.629,dance pop,2002
I Love This Town,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,286.35383,0.839297678,37.15735675,-63.93335787,-3.38,234700,Whole Lot Of Leavin',ARM7EDF1187B9B3FA1,,SOJWCMG12A8AE46D46,134.293,rock,2007
Raise Your Hands,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,311.27465,0.839297678,37.15735675,-63.93335787,-4.857,372702,Who Says You Can't Go Home,ARM7EDF1187B9B3FA1,,SOHKLCA12A8C1414AB,139.95,rock,1986
Wildflower,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,253.83138,0.839297678,37.15735675,-63.93335787,-6.083,16711,Have A Nice Day,ARM7EDF1187B9B3FA1,0.627073796,SOCZUUF12A58A7BE8C,93.044,rock,2005
This Ain't A Love Song,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,432.97914,0.839297678,37.15735675,-63.93335787,-7.984,814897,These Days- Special Edition,ARM7EDF1187B9B3FA1,,SOFZXTF12AB018D64B,91.775,rock,1995
The Radio Saved My Life Tonight,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,314.20036,0.839297678,37.15735675,-63.93335787,-5.567,16734,Have A Nice Day,ARM7EDF1187B9B3FA1,,SOJBLJQ12A67ADAF0F,142.141,rock,2004
Till We Ain't Strangers Anymore,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,318.09261,0.839297678,37.15735675,-63.93335787,-6.182,241148,Lost Highway,ARM7EDF1187B9B3FA1,,SOPZYXX12A8C1316F8,141.223,rock,2008
Only Lonely,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi,302.28853,0.839297678,37.15735675,-63.93335787,-4.621,14381,7800 Fahrenheit,ARM7EDF1187B9B3FA1,0.717206441,SOUZUPV12A6701E56D,120.72,rock,1985
Celluloid Heroes,0.718891456,ARDVZTE1187FB5A0A1,Bon Jovi / Ray Davies,336.84853,0.839297678,37.15735675,-63.93335787,-5.158,343181,Misunderstood,ARM7EDF1187B9B3FA1,,SOCMIGC12A6702090E,130.281,rock,2002
Ojos AsA,0.717209855,AR6PJ8R1187FB5AD70,Shakira,409.99138,0.857319901,37.15735675,-63.93335787,-7.936,399217,Shakira MTV Unplugged,ARBHW3X1187B999013,,SONMMXM12CF530E58E,87.054,dance pop,1998
Que Vuelvas,0.717209855,AR6PJ8R1187FB5AD70,Shakira,231.75791,0.857319901,37.15735675,-63.93335787,-7.174,287752,Donde Estan Los Ladrones,ARBHW3X1187B999013,,SOXSCPE12CF5F88012,123.861,dance pop,1998
Objection (Tango),0.717209855,AR6PJ8R1187FB5AD70,Shakira,224.522,0.857319901,37.15735675,-63.93335787,-5.823,289398,Laundry Service,ARBHW3X1187B999013,,SODFKNA12CF5828911,179.486,dance pop,2001
Estoy AquA,0.717209855,AR6PJ8R1187FB5AD70,Shakira,366.70649,0.857319901,37.15735675,-63.93335787,-7.098,300411,The Remixes,ARBHW3X1187B999013,,SOZOEJC12CF5CFAD99,123.448,dance pop,1995
Mama Kin,0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,237.13914,0.844085061,37.15735675,-63.93335787,-8.591,226115,Lies / Appetite For Destruction,ARE8GLF1187FB52532,0.719747141,SODXTMM12AF729F8F1,156.65,heavy metal,1986
Locomotive (Complicity),0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,524.87791,0.844085061,37.15735675,-63.93335787,-7.219,15638,Use Your Illusion II,ARE8GLF1187FB52532,0.701040475,SOIHJSD12A6701EB04,118.101,heavy metal,1991
Catcher In The Rye,0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,352.96608,0.844085061,37.15735675,-63.93335787,-7.483,338588,Chinese Democracy,ARE8GLF1187FB52532,0.710365671,SODTTUB12AB0184F48,85.239,heavy metal,2008
You're Crazy,0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,284.99546,0.844085061,37.15735675,-63.93335787,-2.246,15555,Live Era '87-'93,ARE8GLF1187FB52532,,SOLCYFR12A6701D233,167.927,heavy metal,1987
Sweet Child O' Mine,0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,445.17832,0.844085061,37.15735675,-63.93335787,-3.891,427381,Live Era '87-'93,ARE8GLF1187FB52532,,SOSKFIT12A8C14224A,134.188,heavy metal,1987
Patience,0.71366982,ARM7EDF1187B9B3FA1,Guns N' Roses,402.36363,0.844085061,37.15735675,-63.93335787,-5.454,15555,Live Era '87-'93,ARE8GLF1187FB52532,0.502211221,SOSBXWX12A6701D235,122.838,heavy metal,1988
Nothin' On You [feat. Bruno Mars] (Album Version),0.712534953,ARKQQZA12086C116FC,B.o.B,269.63546,0.768223625,38.8991,-77.029,-5.388,803358,B.o.B Presents: The Adventures of Bobby Ray,ARCEWQV11F4C840563,1,SOULTKQ12AB018A183,104.038,dirty south rap,2010
Better Luck Next Time,0.710879071,ARUTEVU1187B9ACAF9,Lifehouse,215.82322,0.820072418,34.05349,-118.24532,-4.176,297944,Lifehouse,AR07SOR1187FB46179,0.661576692,SOQLWQU12A8C13C87E,164.002,post-grunge,2005
